ticker,source,registrantName,seriesName,className,expenseRatio,fiscalYearEnd,category,totalNetAssets,investorType,minimumInitialInvestment,wam,wal,reportDate,yield,yieldDate,usTreasuryDebt,usGovernmentAgencyDebt,usGovernmentAgencyCouponDebt,usGovernmentAgencyZeroCouponDebt,nonUSSovereignDebt,certificateofDeposit,nonNegotiableTimeDeposit,variableRateDemandNote,otherMunicipalSecurity,assetBackedCommercialPaper,otherAssetBackedSecurities,usTreasuryRepurchaseAgreement,usGovernmentAgencyRepurchaseAgreement,otherRepurchaseAgreement,insuranceCompanyFundingAgreement,financialCompanyCommercialPaper,nonFinancialCompanyCommercialPaper,tenderOptionBond,otherInstrument,USGO,Muni
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",56001054523.2,"Retail",1000000,28,33,"2024-05-31",0.0527,"2024-05-31",0.26715,0,0,0,0,0.08216,0.11301,0,0,0.01159,0,0.13771,0.1365,0.04496,0,0.20601,0,0,0.0009,0.26715,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",55042863414.71,"Retail",1000000,30,34,"2024-04-30",0.0527,"2024-04-30",0.29792,0,0,0,0,0.08648,0.08289,0,0,0.01763,0,0.14544,0.13074,0.04028,0,0.19862,0,0,0,0.29792,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",55980073968.3,"Retail",1000000,35,39,"2024-03-31",0.0528,"2024-03-31",0.29903,0,0,0,0,0.07374,0.0822,0,0,0.02108,0,0.14397,0.13151,0.04323,0,0.20012,0.00512,0,0,0.29903,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",55104719278.68,"Retail",1000000,25,29,"2024-02-29",0.0528,"2024-02-29",0.30893,0,0,0,0,0.10434,0.04785,0,0,0.02063,0,0.18653,0.12891,0.02855,0,0.17353,0,0,0.00073,0.30893,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",53671259703.54,"Retail",1000000,18,21,"2024-01-31",0.0531,"2024-01-31",0.19985,0,0,0,0,0.11994,0.06624,0,0,0.01096,0,0.24434,0.14992,0.02482,0,0.18154,0,0,0.00239,0.19985,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",51807085433.54,"Retail",1000000,21,25,"2023-12-31",0.0534,"2023-12-31",0.10183,0,0,0,0,0.13079,0.04695,0,0,0.00684,0,0.37027,0.14074,0.02394,0,0.17863,0,0,0,0.10183,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",51318446464.79,"Retail",1000000,23,28,"2023-11-30",0.0533,"2023-11-30",0.11299,0,0,0,0,0.14461,0.0644,0,0,0.00539,0,0.31764,0.15131,0.02146,0,0.1803,0,0,0.00189,0.11299,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",50134095550.83,"Retail",1000000,19,23,"2023-10-31",0.0533,"2023-10-31",0.0981,0,0,0,0,0.15943,0.05488,0,0,0.00555,0,0.3649,0.13494,0.02216,0,0.1581,0,0,0.00195,0.0981,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",48961512732.06,"Retail",1000000,17,22,"2023-09-30",0.053,"2023-09-30",0.10489,0,0,0,0,0.14571,0.04456,0,0,0.00892,0,0.39496,0.13292,0.02596,0,0.14207,0,0,0,0.10489,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",47914163233.52,"Retail",1000000,18,22,"2023-08-31",0.0527,"2023-08-31",0.06898,0.00112,0,0,0,0.136,0.02891,0,0,0.00598,0,0.45984,0.13347,0.02672,0,0.13898,0,0,0,0.0701,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",46211620057.9,"Retail",1000000,16,18,"2023-07-31",0.0522,"2023-07-31",0.00588,0.00116,0,0,0,0.13213,0.02198,0,0,0.00571,0,0.5248,0.13207,0.02498,0,0.15015,0,0,0.00114,0.00704,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",45022396772.58,"Retail",1000000,16,19,"2023-06-30",0.0506,"2023-06-30",0,0.0012,0,0,0,0.12497,0.00771,0,0,0.00645,0,0.54908,0.13409,0.02713,0,0.14937,0,0,0,0.0012,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",43908850189.4,"Retail",1000000,13,17,"2023-05-31",0.0503,"2023-05-31",0,0.00121,0,0,0,0.09698,0.02035,0,0,0.0041,0,0.56888,0.121,0.02427,0,0.15125,0,0,0.01197,0.00121,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",42780947747.47,"Retail",1000000,16,19,"2023-04-30",0.0481,"2023-04-30",0,0.00125,0,0,0,0.1184,0.01828,0,0,0.00707,0,0.53193,0.11478,0.03162,0,0.17666,0,0,0,0.00125,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",42431580184.36,"Retail",1000000,13,17,"2023-03-31",0.0479,"2023-03-31",0,0.00125,0,0,0,0.08563,0.00229,0,0,0.00539,0,0.59326,0.11146,0.02934,0,0.16976,0,0,0.00162,0.00125,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",42143212698.13,"Retail",1000000,12,21,"2023-02-28",0.0459,"2023-02-28",0.00783,0,0,0,0,0.10368,0.11365,0,0,0.00518,0,0.43013,0.09402,0.03255,0,0.20124,0.01172,0,0,0.00783,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",39349312656.68,"Retail",1000000,13,26,"2023-01-31",0.0441,"2023-01-31",0.01092,0,0,0,0,0.1456,0.11886,0,0,0.00668,0,0.35383,0.07687,0.03682,0,0.25042,0,0,0,0.01092,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",35545348342.53,"Retail",1000000,12,32,"2022-12-31",0.0438,"2022-12-31",0,0,0,0,0,0.12542,0.05264,0,0,0.00726,0,0.46068,0.05507,0.04435,0,0.25209,0.00065,0,0.00183,0,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",32238672501.44,"Retail",1000000,10,37,"2022-11-30",0.0393,"2022-11-30",0,0,0,0,0,0.16097,0.11323,0,0,0.01027,0,0.31934,0.05861,0.04239,0,0.28768,0.0075,0,0,0,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",29729559649.44,"Retail",1000000,8,45,"2022-10-31",0.032,"2022-10-31",0,0,0,0,0,0.18453,0.12307,0,0,0.01036,0,0.28947,0.03591,0.04757,0,0.29774,0.01134,0,0,0,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",27603193035.48,"Retail",1000000,10,43,"2022-09-30",0.0303,"2022-09-30",0,0,0,0,0,0.16402,0.12293,0,0,0.00752,0,0.36541,0.02633,0.06365,0,0.24735,0.0028,0,0,0,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",25668773882.45,"Retail",1000000,9,34,"2022-08-31",0.0232,"2022-08-31",0,0,0,0,0,0.13712,0.14995,0,0,0.00175,0,0.40975,0.023,0.06489,0,0.21096,0.00257,0,0,0,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",22693405100.7,"Retail",1000000,16,39,"2022-07-31",0.0175,"2022-07-31",0,0,0,0,0,0.13417,0.17986,0,0,0,0,0.35057,0.01883,0.06168,0,0.25109,0.00381,0,0,0,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",20081743965.54,"Retail",1000000,13,36,"2022-06-30",0.0152,"2022-06-30",0,0,0,0,0,0.16799,0.14513,0,0,0,0,0.36231,0.01411,0.0751,0,0.23301,0.00236,0,0,0,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",18029956324.63,"Retail",1000000,11,33,"2022-05-31",0.0078,"2022-05-31",0,0,0,0,0,0.21915,0.13408,0,0,0.00904,0,0.2692,0.02883,0.07507,0,0.25739,0.00723,0,0,0,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",16947245322.9,"Retail",1000000,16,25,"2022-04-30",0.0031,"2022-04-30",0,0,0,0,0,0.23195,0.16996,0,0,0.00985,0,0.20937,0.03058,0.08403,0,0.25383,0.01043,0,0,0,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",16745266821.22,"Retail",1000000,20,27,"2022-03-31",0.0023,"2022-03-31",0,0,0,0,0,0.10912,0.1108,0,0,0.00952,0,0.27264,0.03281,0.08982,0,0.35971,0.00265,0,0.01293,0,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",16512843347.81,"Retail",1000000,27,35,"2022-02-28",0.0003,"2022-02-28",0,0,0,0,0,0.17049,0.24714,0,0,0.01452,0,0.01473,0.04191,0.09467,0,0.41143,0.00511,0,0,0,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",16792476222.42,"Retail",1000000,38,38,"2022-01-31",0.0001,"2022-01-31",0,0,0,0,0,0.17255,0.15711,0,0,0.01763,0,0.131,0.04607,0.08942,0,0.38384,0.00239,0,0,0,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",17138974407.74,"Retail",1000000,49,49,"2021-12-31",0.0001,"2021-12-31",0,0,0,0,0,0.1256,0.0558,0,0,0.00956,0,0.24616,0.05938,0.08855,0,0.41247,0.00247,0,0,0,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",17489810693.46,"Retail",1000000,49,49,"2021-11-30",0.0001,"2021-11-30",0,0,0,0,0,0.14409,0.19086,0,0,0.00881,0,0.07328,0.04253,0.11098,0,0.42945,0,0,0,0,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",17883841011.23,"Retail",1000000,57,57,"2021-10-31",0.0001,"2021-10-31",0,0,0,0,0,0.15499,0.18378,0,0,0.01204,0,0.08552,0.04443,0.08795,0,0.43129,0,0,0,0,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",18296961328.9,"Retail",1000000,39,39,"2021-09-30",0.0001,"2021-09-30",0.02353,0,0,0,0,0.08439,0.11393,0,0,0.01183,0,0.2708,0.03227,0.08589,0,0.37736,0,0,0,0.02353,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",18759108432.66,"Retail",1000000,39,39,"2021-08-31",0.0001,"2021-08-31",0.02281,0,0,0,0,0.08773,0.15751,0,0,0.01394,0,0.21646,0.05596,0.09244,0,0.35316,0,0,0,0.02281,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",19162639473.01,"Retail",1000000,32,32,"2021-07-31",0.0001,"2021-07-31",0.00645,0,0,0,0,0.08271,0.19629,0,0,0.00092,0,0.27212,0.06901,0.10678,0,0.26572,0,0,0,0.00645,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",19654940865.8,"Retail",1000000,25,25,"2021-06-30",0.0001,"2021-06-30",0.01055,0,0,0,0,0.08737,0.04237,0,0,0.00167,0,0.46491,0.06516,0.1062,0,0.22178,0,0,0,0.01055,0
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",20286624441.43,"Retail",1000000,28,28,"2021-05-31",0.0001,"2021-05-31",0.01036,0,0,0,0,0.09944,0.0863,0,0.00115,0.0127,0,0.22641,0.09276,0.09237,0,0.3785,0,0,0,0.01036,0.00115
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",21137333334.1,"Retail",1000000,34,35,"2021-04-30",0.0001,"2021-04-30",0.05465,0,0,0,0,0.11242,0.09569,0,0.00108,0.01331,0,0.13059,0.08858,0.09329,0,0.40561,0,0,0.00478,0.05465,0.00108
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",21978332410.88,"Retail",1000000,42,43,"2021-03-31",0.0001,"2021-03-31",0.11884,0,0,0,0,0.10892,0.11946,0,0.00105,0.01289,0,0.05453,0.08381,0.09316,0,0.40271,0,0,0.00463,0.11884,0.00105
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",22754565018.64,"Retail",1000000,37,38,"2021-02-28",0.0001,"2021-02-28",0.14524,0,0,0,0,0.08053,0.23021,0,0.00102,0.0016,0,0,0,0.09745,0,0.43944,0,0,0.0045,0.14524,0.00102
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",23418040699.85,"Retail",1000000,39,40,"2021-01-31",0.0003,"2021-01-31",0.20563,0,0,0,0,0.12969,0.17117,0,0.00097,0.00179,0,0,0.00741,0.09334,0,0.38573,0,0,0.00428,0.20563,0.00097
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",24002691428.47,"Retail",1000000,52,54,"2020-12-31",0.0004,"2020-12-31",0.23185,0,0,0,0,0.12313,0.03776,0.00033,0.00095,0.00058,0,0,0.0732,0.10826,0,0.41976,0,0,0.00419,0.23185,0.00127
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",25014310532.84,"Retail",1000000,48,50,"2020-11-30",0.0001,"2020-11-30",0.33426,0,0,0,0,0.13579,0.09625,0.00032,0,0.00187,0,0,0.0463,0.08857,0,0.29257,0,0,0.00407,0.33426,0.00032
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",25852941322.04,"Retail",1000000,57,59,"2020-10-31",0.0002,"2020-10-31",0.38215,0,0,0,0,0.16059,0.07498,0.00031,0,0.00092,0,0,0.00298,0.08607,0,0.28818,0,0,0.00382,0.38215,0.00031
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",26599173116.6,"Retail",1000000,56,58,"2020-09-30",0.0002,"2020-09-30",0.42048,0,0,0,0,0.15912,0.0548,0.0003,0,0.00259,0,0,0.04379,0.07859,0,0.23671,0,0,0.00362,0.42048,0.0003
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",27564041439.16,"Retail",1000000,46,49,"2020-08-31",0.0008,"2020-08-31",0.42764,0,0,0,0,0.19011,0.08686,0.00029,0,0.00165,0,0.01897,0.00259,0.07913,0,0.1892,0,0,0.00356,0.42764,0.00029
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",27900373945.34,"Retail",1000000,46,50,"2020-07-31",0.0013,"2020-07-31",0.39953,0,0,0,0,0.23817,0.05254,0.00029,0,0.00364,0,0,0.0076,0.07672,0,0.21795,0,0,0.00355,0.39953,0.00029
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",28695202553.49,"Retail",1000000,49,53,"2020-06-30",0.0021,"2020-06-30",0.42288,0.00252,0,0,0,0.25026,0.01364,0.00036,0,0.00349,0,0,0.03575,0.0786,0,0.18909,0,0,0.0034,0.4254,0.00036
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",28314916558.71,"Retail",1000000,53,61,"2020-05-31",0.0029,"2020-05-31",0.40202,0.0013,0,0,0,0.28045,0.03994,0.00262,0,0.00264,0,0,0.02327,0.08271,0,0.16177,0,0,0.00329,0.40332,0.00262
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",26956983464.8,"Retail",1000000,43,58,"2020-04-30",0.0062,"2020-04-30",0.24721,0,0,0,0,0.3207,0.06332,0.0033,0,0.00241,0,0.02507,0.02944,0.1017,0,0.20334,0,0,0.00351,0.24721,0.0033
"FMPXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Class I",0,"0331","Prime",25765604804.97,"Retail",1000000,35,55,"2020-03-31",0.0093,"2020-03-31",0.005,0,0,0,0,0.36375,0.14494,0.00345,0.00056,0.01635,0,0.03268,0.01207,0.09433,0,0.31098,0.0107,0,0.00518,0.005,0.00401
