ticker,source,registrantName,seriesName,className,expenseRatio,fiscalYearEnd,category,totalNetAssets,investorType,minimumInitialInvestment,wam,wal,reportDate,yield,yieldDate,usTreasuryDebt,usGovernmentAgencyDebt,usGovernmentAgencyCouponDebt,usGovernmentAgencyZeroCouponDebt,nonUSSovereignDebt,certificateofDeposit,nonNegotiableTimeDeposit,variableRateDemandNote,otherMunicipalSecurity,assetBackedCommercialPaper,otherAssetBackedSecurities,usTreasuryRepurchaseAgreement,usGovernmentAgencyRepurchaseAgreement,otherRepurchaseAgreement,insuranceCompanyFundingAgreement,financialCompanyCommercialPaper,nonFinancialCompanyCommercialPaper,tenderOptionBond,otherInstrument,USGO,Muni
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Fidelity Investments Money Market Money Market Portfolio","Fidelity Investments Money Market - Money Market Portfolio - Select Class",,"0331","Prime",41549516.7,"Retail",1000000,15,22,"2024-07-31",0.0524,"2024-07-31",0.08052,0,0,0,0,0.10143,0.12552,0,0,0.0089,0,0.28466,0.13734,0.0469,0,0.19744,0.00103,0,0.01626,0.08052,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Fidelity Investments Money Market Money Market Portfolio","Fidelity Investments Money Market - Money Market Portfolio - Select Class",,"0331","Prime",45337150.46,"Retail",1000000,22,29,"2024-06-30",0.0522,"2024-06-28",0.17256,0,0,0,0,0.07789,0.08809,0,0,0.01132,0,0.26604,0.13279,0.04746,0,0.20385,0,0,0,0.17256,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",44975395.16,"Retail",1000000,28,33,"2024-05-31",0.0522,"2024-05-31",0.26715,0,0,0,0,0.08216,0.11301,0,0,0.01159,0,0.13771,0.1365,0.04496,0,0.20601,0,0,0.0009,0.26715,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",47447485.26,"Retail",1000000,30,34,"2024-04-30",0.0522,"2024-04-30",0.29792,0,0,0,0,0.08648,0.08289,0,0,0.01763,0,0.14544,0.13074,0.04028,0,0.19862,0,0,0,0.29792,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",52830562.33,"Retail",1000000,35,39,"2024-03-31",0.0523,"2024-03-31",0.29903,0,0,0,0,0.07374,0.0822,0,0,0.02108,0,0.14397,0.13151,0.04323,0,0.20012,0.00512,0,0,0.29903,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",61583074.95,"Retail",1000000,25,29,"2024-02-29",0.0523,"2024-02-29",0.30893,0,0,0,0,0.10434,0.04785,0,0,0.02063,0,0.18653,0.12891,0.02855,0,0.17353,0,0,0.00073,0.30893,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",63526889.93,"Retail",1000000,18,21,"2024-01-31",0.0526,"2024-01-31",0.19985,0,0,0,0,0.11994,0.06624,0,0,0.01096,0,0.24434,0.14992,0.02482,0,0.18154,0,0,0.00239,0.19985,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",66645875.04,"Retail",1000000,21,25,"2023-12-31",0.0529,"2023-12-31",0.10183,0,0,0,0,0.13079,0.04695,0,0,0.00684,0,0.37027,0.14074,0.02394,0,0.17863,0,0,0,0.10183,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",61992587.42,"Retail",1000000,23,28,"2023-11-30",0.0528,"2023-11-30",0.11299,0,0,0,0,0.14461,0.0644,0,0,0.00539,0,0.31764,0.15131,0.02146,0,0.1803,0,0,0.00189,0.11299,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",56807366.49,"Retail",1000000,19,23,"2023-10-31",0.0528,"2023-10-31",0.0981,0,0,0,0,0.15943,0.05488,0,0,0.00555,0,0.3649,0.13494,0.02216,0,0.1581,0,0,0.00195,0.0981,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",54572184.57,"Retail",1000000,17,22,"2023-09-30",0.0525,"2023-09-30",0.10489,0,0,0,0,0.14571,0.04456,0,0,0.00892,0,0.39496,0.13292,0.02596,0,0.14207,0,0,0,0.10489,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",52109060.03,"Retail",1000000,18,22,"2023-08-31",0.0523,"2023-08-31",0.06898,0.00112,0,0,0,0.136,0.02891,0,0,0.00598,0,0.45984,0.13347,0.02672,0,0.13898,0,0,0,0.0701,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",55817869.74,"Retail",1000000,16,18,"2023-07-31",0.0517,"2023-07-31",0.00588,0.00116,0,0,0,0.13213,0.02198,0,0,0.00571,0,0.5248,0.13207,0.02498,0,0.15015,0,0,0.00114,0.00704,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",63450786.27,"Retail",1000000,16,19,"2023-06-30",0.0501,"2023-06-30",0,0.0012,0,0,0,0.12497,0.00771,0,0,0.00645,0,0.54908,0.13409,0.02713,0,0.14937,0,0,0,0.0012,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",67036519,"Retail",1000000,13,17,"2023-05-31",0.0498,"2023-05-31",0,0.00121,0,0,0,0.09698,0.02035,0,0,0.0041,0,0.56888,0.121,0.02427,0,0.15125,0,0,0.01197,0.00121,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",60093286.81,"Retail",1000000,16,19,"2023-04-30",0.0476,"2023-04-30",0,0.00125,0,0,0,0.1184,0.01828,0,0,0.00707,0,0.53193,0.11478,0.03162,0,0.17666,0,0,0,0.00125,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",40260045.14,"Retail",1000000,13,17,"2023-03-31",0.0474,"2023-03-31",0,0.00125,0,0,0,0.08563,0.00229,0,0,0.00539,0,0.59326,0.11146,0.02934,0,0.16976,0,0,0.00162,0.00125,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",58902265.76,"Retail",1000000,12,21,"2023-02-28",0.0454,"2023-02-28",0.00783,0,0,0,0,0.10368,0.11365,0,0,0.00518,0,0.43013,0.09402,0.03255,0,0.20124,0.01172,0,0,0.00783,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",53025253.06,"Retail",1000000,13,26,"2023-01-31",0.0436,"2023-01-31",0.01092,0,0,0,0,0.1456,0.11886,0,0,0.00668,0,0.35383,0.07687,0.03682,0,0.25042,0,0,0,0.01092,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",38621448.63,"Retail",1000000,12,32,"2022-12-31",0.0433,"2022-12-31",0,0,0,0,0,0.12542,0.05264,0,0,0.00726,0,0.46068,0.05507,0.04435,0,0.25209,0.00065,0,0.00183,0,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",39296413.52,"Retail",1000000,10,37,"2022-11-30",0.0388,"2022-11-30",0,0,0,0,0,0.16097,0.11323,0,0,0.01027,0,0.31934,0.05861,0.04239,0,0.28768,0.0075,0,0,0,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",31281555.33,"Retail",1000000,8,45,"2022-10-31",0.0315,"2022-10-31",0,0,0,0,0,0.18453,0.12307,0,0,0.01036,0,0.28947,0.03591,0.04757,0,0.29774,0.01134,0,0,0,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",32454314.28,"Retail",1000000,10,43,"2022-09-30",0.0298,"2022-09-30",0,0,0,0,0,0.16402,0.12293,0,0,0.00752,0,0.36541,0.02633,0.06365,0,0.24735,0.0028,0,0,0,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",27325136.24,"Retail",1000000,9,34,"2022-08-31",0.0227,"2022-08-31",0,0,0,0,0,0.13712,0.14995,0,0,0.00175,0,0.40975,0.023,0.06489,0,0.21096,0.00257,0,0,0,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",16320839.27,"Retail",1000000,16,39,"2022-07-31",0.017,"2022-07-31",0,0,0,0,0,0.13417,0.17986,0,0,0,0,0.35057,0.01883,0.06168,0,0.25109,0.00381,0,0,0,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",12671460.89,"Retail",1000000,13,36,"2022-06-30",0.0147,"2022-06-30",0,0,0,0,0,0.16799,0.14513,0,0,0,0,0.36231,0.01411,0.0751,0,0.23301,0.00236,0,0,0,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",10672714.73,"Retail",1000000,11,33,"2022-05-31",0.0073,"2022-05-31",0,0,0,0,0,0.21915,0.13408,0,0,0.00904,0,0.2692,0.02883,0.07507,0,0.25739,0.00723,0,0,0,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",7128003.44,"Retail",1000000,16,25,"2022-04-30",0.0026,"2022-04-30",0,0,0,0,0,0.23195,0.16996,0,0,0.00985,0,0.20937,0.03058,0.08403,0,0.25383,0.01043,0,0,0,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",14773452.12,"Retail",1000000,20,27,"2022-03-31",0.0018,"2022-03-31",0,0,0,0,0,0.10912,0.1108,0,0,0.00952,0,0.27264,0.03281,0.08982,0,0.35971,0.00265,0,0.01293,0,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",15284378.88,"Retail",1000000,27,35,"2022-02-28",0.0001,"2022-02-28",0,0,0,0,0,0.17049,0.24714,0,0,0.01452,0,0.01473,0.04191,0.09467,0,0.41143,0.00511,0,0,0,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",15792642.92,"Retail",1000000,38,38,"2022-01-31",0.0001,"2022-01-31",0,0,0,0,0,0.17255,0.15711,0,0,0.01763,0,0.131,0.04607,0.08942,0,0.38384,0.00239,0,0,0,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",16282774.6,"Retail",1000000,49,49,"2021-12-31",0.0001,"2021-12-31",0,0,0,0,0,0.1256,0.0558,0,0,0.00956,0,0.24616,0.05938,0.08855,0,0.41247,0.00247,0,0,0,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",21849132.25,"Retail",1000000,49,49,"2021-11-30",0.0001,"2021-11-30",0,0,0,0,0,0.14409,0.19086,0,0,0.00881,0,0.07328,0.04253,0.11098,0,0.42945,0,0,0,0,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",22090363.82,"Retail",1000000,57,57,"2021-10-31",0.0001,"2021-10-31",0,0,0,0,0,0.15499,0.18378,0,0,0.01204,0,0.08552,0.04443,0.08795,0,0.43129,0,0,0,0,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",22510971.47,"Retail",1000000,39,39,"2021-09-30",0.0001,"2021-09-30",0.02353,0,0,0,0,0.08439,0.11393,0,0,0.01183,0,0.2708,0.03227,0.08589,0,0.37736,0,0,0,0.02353,0
"FMYXX","parse-MFP-files.sh","Fidelity Colchester Street Trust","Money Market Portfolio","Select Class",,"0331","Prime",22653867.78,"Retail",1000000,39,39,"2021-08-31",0.0001,"2021-08-31",0.02281,0,0,0,0,0.08773,0.15751,0,0,0.01394,0,0.21646,0.05596,0.09244,0,0.35316,0,0,0,0.02281,0
